"id","savedTime","transactionTime","employee","total","lotName","spotType","orderType","transactionType","barcode"
"e59650da-6216-4cfb-b9dc-4f3ae9d38b0a","2015-05-19T00:06:30.956Z","2015-05-19T00:06:31.362Z","Maridtza Aguirre",25,"Audi Garage","Regular","prime","prepaid","552978272252"
"f20b5e42-44c6-48ed-a5dc-1f38401e865e","2015-05-19T00:06:34.417Z","2015-05-19T00:06:34.815Z","Cecilia Johnson",20,"Lot E","Regular","prime","cash"," "
"f4f6a399-ead1-4a8c-a8a9-3779c42d71a5","2015-05-19T00:06:36.709Z","2015-05-19T00:06:37.302Z","Laqia Strawther",25,"Audi Garage","Regular","prime","prepaid","967443140600"
"6c2a119b-fb09-42d6-b6e1-9fb2e42bfd34","2015-05-19T00:06:36.173Z","2015-05-19T00:06:36.598Z","Maridtza Aguirre",25,"Audi Garage","Regular","prime","credit"," "
"175d7def-d376-40c4-89e8-c6b2a7fc04d7","2015-05-19T00:06:38.041Z","2015-05-19T00:06:38.581Z","Jessica Navarro",20,"Lot E","Regular","prime","cash"," "
"c973bf17-e659-49c8-958f-43c45017c421","2015-05-19T00:06:38.157Z","2015-05-19T00:06:38.692Z","Donya Suell",20,"Lot H","Regular","prime","cash"," "
"930da90f-30d7-4310-99a1-0fb8f6eef30d","2015-05-19T00:06:36.534Z","2015-05-19T00:06:37.041Z","John Crawford",25,"Audi Garage","Regular","prime","credit"," "
"531d687d-192b-4556-9618-fbf657825353","2015-05-19T00:06:41.835Z","2015-05-19T00:06:42.235Z","Samira Villalobos",20,"Lot E","Regular","prime","cash"," "
"4d725715-5c5b-448f-8445-7e7f6db02256","2015-05-19T00:06:41.944Z","2015-05-19T00:06:42.601Z","Thomas Ellison",20,"Lot F","Regular","prime","cash"," "
"d325cefe-1f98-4dc9-8432-77e8dd7802b4","2015-05-19T00:06:45.271Z","2015-05-19T00:06:45.741Z","Laqia Strawther",25,"Audi Garage","Regular","prime","prepaid","4204805194024032"
"03fd1b7a-1bcc-48c8-8507-a64e0697a197","2015-05-19T00:06:46.718Z","2015-05-19T00:06:47.195Z","Destiny Helaire",20,"Lot H","Regular","prime","cash"," "
"8a9fda43-a608-4066-9edd-a7ed8fb9e480","2015-05-19T00:06:49.893Z","2015-05-19T00:06:50.340Z","Maridtza Aguirre",25,"Audi Garage","Regular","prime","prepaid","693655751644"
"c441233c-d8ca-40c1-8ba6-62a31e5167bf","2015-05-19T00:06:50.481Z","2015-05-19T00:06:51.202Z","Alaetra Smith",25,"Audi Garage","Regular","prime","cash"," "
"8ed165b6-226a-4f0a-8c68-f13eb375263d","2015-05-19T00:06:52.297Z","2015-05-19T00:06:52.680Z","Tamrat Brhanu",50,"Gold Garage","Regular","prime","prepaid","619689136076"
"22474f00-5d8e-48ed-9de3-15d7682c4a46","2015-05-19T00:06:53.591Z","2015-05-19T00:06:53.896Z","Donya Suell",20,"Lot H","Regular","prime","cash"," "
"ffcfe6e1-88b1-4dcc-8d25-7656e5362a53","2015-05-19T00:06:54.340Z","2015-05-19T00:06:54.963Z","John Crawford",25,"Audi Garage","Regular","prime","cash"," "
"cb2ac560-9e68-4d9e-838e-db394c872b1b","2015-05-19T00:06:55.488Z","2015-05-19T00:06:56.016Z","Samira Villalobos",20,"Lot E","Regular","prime","cash"," "
"71add915-4794-4b48-92f0-8115bafc3e44","2015-05-19T00:06:56.290Z","2015-05-19T00:06:56.901Z","Tierra Tucker",20,"Lot M","Regular","prime","cash"," "
"06e7dacd-6c18-4144-9fd2-4e9f1833fd44","2015-05-19T00:07:08.034Z","2015-05-19T00:07:08.847Z","Maridtza Aguirre",25,"Audi Garage","Regular","prime","prepaid","755932711928"
"f5a08a23-ce88-40ff-8b63-6c897d4e31e5","2015-05-19T00:07:08.654Z","2015-05-19T00:07:09.049Z","Samira Villalobos",20,"Lot E","Regular","prime","cash"," "
"eaa72393-19ef-4947-ad9d-90c4a65a2de6","2015-05-19T00:07:11.150Z","2015-05-19T00:07:11.709Z","Christian Hamilton",25,"Audi Garage","Regular","prime","cash"," "
"0bedb4d0-7158-4fa8-b6f5-fc662c7055e4","2015-05-19T00:07:11.411Z","2015-05-19T00:07:11.998Z","Tamrat Brhanu",50,"Gold Garage","Regular","prime","prepaid","557412044780"
"d4c4cec8-8a83-48d9-91c3-6dbdfbce4b88","2015-05-19T00:07:10.632Z","2015-05-19T00:07:10.989Z","Alaetra Smith",25,"Audi Garage","Regular","prime","credit"," "
"ec1e76a1-59b4-48ad-952d-e428fe7f5a7f","2015-05-19T00:07:14.743Z","2015-05-19T00:07:16.468Z","Maridtza Aguirre",25,"Audi Garage","Regular","prime","prepaid","8840024917418374"
"ed433e16-4f65-4da3-8e7c-0340b34dd9b4","2015-05-19T00:07:21.007Z","2015-05-19T00:07:21.583Z","Thomas Ellison",20,"Lot F","Regular","prime","prepaid","968651296716"
"55d74587-1a88-4236-84d0-ade4095012e4","2015-05-19T00:07:20.876Z","2015-05-19T00:07:21.619Z","Cecilia Johnson",20,"Lot E","Regular","prime","cash"," "
"8654d09e-c057-4915-9973-b317c13d5c77","2015-05-19T00:07:21.805Z","2015-05-19T00:07:22.416Z","Tamrat Brhanu",50,"Gold Garage","Regular","prime","prepaid","694867775468"
"b595ac1d-3aac-4396-af4d-924d35d19ac1","2015-05-19T00:07:25.045Z","2015-05-19T00:07:25.582Z","Jessica Navarro",20,"Lot E","Regular","prime","prepaid","5491014090364007"
"fb2ff14e-d5bc-4b7f-9c98-5f9a350e4565","2015-05-19T00:07:25.089Z","2015-05-19T00:07:25.678Z","Laqia Strawther",25,"Audi Garage","Regular","prime","prepaid","124689615330"
"fd26d928-d001-4742-a487-e1372cd14b21","2015-05-19T00:07:23.161Z","2015-05-19T00:07:23.520Z","Tierra Tucker",20,"Lot M","Regular","prime","credit"," "
"bfe30567-9bd0-4af4-b164-940abde3daf6","2015-05-19T00:07:28.422Z","2015-05-19T00:07:28.865Z","Christian Hamilton",25,"Audi Garage","Regular","prime","prepaid","247112960454"
"d169cdf0-c6c4-474c-83e4-b45182d371de","2015-05-19T00:07:31.893Z","2015-05-19T00:07:32.694Z","Samira Villalobos",20,"Lot E","Regular","prime","cash"," "
"bc125007-231c-4450-bfef-7b890682e51e","2015-05-19T00:07:35.916Z","2015-05-19T00:07:36.418Z","Alaetra Smith",25,"Audi Garage","Regular","prime","cash"," "
"e78964e7-5090-4cbe-833d-5fe8d726eea1","2015-05-19T00:07:36.669Z","2015-05-19T00:07:37.246Z","John Crawford",25,"Audi Garage","Regular","prime","prepaid","898723729400"
"f5f8dbdf-935e-4c97-8220-29dbd242f391","2015-05-19T00:07:37.589Z","2015-05-19T00:07:38.279Z","Ritchie Lewis",25,"Lot D (Garage)","Regular","prime","credit"," "
"2731b41b-21b0-4d4b-b339-f158d2239ff3","2015-05-19T00:07:40.306Z","2015-05-19T00:07:40.914Z","Ashley Jones",20,"Lot E","Regular","prime","cash"," "
"7c7412f1-35bd-4a0d-867d-4572e5438fbb","2015-05-19T00:07:40.930Z","2015-05-19T00:07:41.289Z","Laqia Strawther",25,"Audi Garage","Regular","prime","cash"," "
"0d5bba33-690d-42f6-961c-75ad08b1a37f","2015-05-19T00:07:40.128Z","2015-05-19T00:07:40.825Z","Maridtza Aguirre",25,"Audi Garage","Regular","prime","credit"," "
"9414f639-56ad-4963-872e-90d955285f7e","2015-05-19T00:07:43.104Z","2015-05-19T00:07:43.562Z","John Crawford",25,"Audi Garage","Regular","prime","prepaid","897935069180"
"d7a98367-0014-473c-a952-7ee3100cba52","2015-05-19T00:07:43.205Z","2015-05-19T00:07:43.785Z","Jarryka Hogg",20,"Lot B","Regular","prime","cash"," "
"68815c05-782a-422c-8a45-6acd758b460d","2015-05-19T00:07:46.602Z","2015-05-19T00:07:47.266Z","Bonnie Lawson",15,"Lot C","Regular","prime","prepaid","260266367431"
"3b0f5c39-f309-49da-9d77-c2a8ba2d2749","2015-05-19T00:07:46.887Z","2015-05-19T00:07:47.266Z","Christian Hamilton",25,"Audi Garage","Regular","prime","prepaid","693907410940"
"cb236095-77af-46b4-b92f-a048c0b76235","2015-05-19T00:07:50.503Z","2015-05-19T00:07:51.141Z","Cecilia Johnson",20,"Lot E","Regular","prime","cash"," "
"34f63896-1e03-4630-92a5-1a52ee0b1246","2015-05-19T00:07:52.939Z","2015-05-19T00:07:53.587Z","Billy Wilkerson",20,"Lot E","Regular","prime","cash"," "
"ff5befc7-a539-4298-890c-65a0c13a48ca","2015-05-19T00:07:54.378Z","2015-05-19T00:07:54.950Z","Samira Villalobos",20,"Lot E","Regular","prime","cash"," "
"596af777-b2cc-4d92-8563-b85884665cb9","2015-05-19T00:07:55.878Z","2015-05-19T00:07:56.712Z","Alaetra Smith",25,"Audi Garage","Regular","prime","cash"," "
"14ab9722-a95b-4705-9256-687ab691104e","2015-05-19T00:07:57.359Z","2015-05-19T00:07:58.004Z","Ritchie Lewis",25,"Lot D (Garage)","Regular","prime","cash"," "
"1164ac3b-3795-4811-989d-a66a3a92f07f","2015-05-19T00:08:01.993Z","2015-05-19T00:08:02.448Z","Laqia Strawther",25,"Audi Garage","Regular","prime","prepaid","452063907804"
"e5ee633b-a0f7-4e49-960a-effc86001836","2015-05-19T00:08:02.494Z","2015-05-19T00:08:03.248Z","Maridtza Aguirre",25,"Audi Garage","Regular","prime","prepaid","692582010872"
"4c629033-134d-43cc-b93c-fdf5b72630fa","2015-05-19T00:08:02.712Z","2015-05-19T00:08:03.386Z","Cecilia Johnson",20,"Lot E","Regular","prime","cash"," "
"1c432a66-d138-470b-be2e-3d2969617dec","2015-05-19T00:08:04.680Z","2015-05-19T00:08:05.249Z","Samira Villalobos",20,"Lot E","Regular","prime","cash"," "
"22e038c0-01e7-4292-87a9-12c163d843b7","2015-05-19T00:08:09.966Z","2015-05-19T00:08:10.138Z","Christian Hamilton",25,"Audi Garage","Regular","prime","cash"," "
"be4c7245-9c24-44ba-9ec7-7e7575038ab0","2015-05-19T00:08:09.943Z","2015-05-19T00:08:10.610Z","Thomas Ellison",20,"Lot F","Regular","prime","cash"," "
"d7dd82dd-abdc-4bcb-bf88-c1933d517d40","2015-05-19T00:08:13.185Z","2015-05-19T00:08:13.782Z","Maridtza Aguirre",25,"Audi Garage","Regular","prime","cash"," "
"1270b209-5c01-4671-8d71-57743b61e052","2015-05-19T00:08:13.154Z","2015-05-19T00:08:13.783Z","Destiny Helaire",20,"Lot H","Regular","prime","cash"," "
"f64c8be4-3537-4ac3-9e03-311101a75adc","2015-05-19T00:08:14.603Z","2015-05-19T00:08:15.208Z","John Crawford",25,"Audi Garage","Regular","prime","prepaid","483202420728"
"c9a69dc8-6c47-406f-a2ba-7f8760a1138f","2015-05-19T00:08:16.326Z","2015-05-19T00:08:16.694Z","Samira Villalobos",20,"Lot E","Regular","prime","cash"," "
"95f85b9f-677e-47f8-86d2-7ac77d1995f0","2015-05-19T00:08:20.096Z","2015-05-19T00:08:20.454Z","Laqia Strawther",25,"Audi Garage","Regular","prime","prepaid","620624595964"
"d109ad6b-9675-4b34-9ead-3d581be601b1","2015-05-19T00:08:20.196Z","2015-05-19T00:08:20.879Z","Jessica Balderas",20,"Lot E","Regular","prime","cash"," "
"e15ecb84-5039-494d-b128-ad5aa126cee3","2015-05-19T00:08:20.995Z","2015-05-19T00:08:21.517Z","Ritchie Lewis",25,"Lot D (Garage)","Regular","prime","cash"," "
"5df036e9-120c-4e21-930b-b2b0fcd3ad88","2015-05-19T00:08:22.464Z","2015-05-19T00:08:22.852Z","Alaetra Smith",25,"Audi Garage","Regular","prime","cash"," "
"c5935bf0-03e3-49eb-9e27-637ad413fff3","2015-05-19T00:08:23.331Z","2015-05-19T00:08:23.793Z","Billy Wilkerson",20,"Lot E","Regular","prime","cash"," "
"e388cd7a-70c1-4bf7-b338-c1a4f30591f4","2015-05-19T00:08:23.387Z","2015-05-19T00:08:23.947Z","Donya Suell",20,"Lot H","Regular","prime","cash"," "
"d2f65f63-874f-429b-881c-53b4f5a04389","2015-05-19T00:08:24.362Z","2015-05-19T00:08:24.985Z","Ashley Jones",20,"Lot E","Regular","prime","cash"," "
"ba180f56-2273-4956-845a-030986d60866","2015-05-19T00:08:27.209Z","2015-05-19T00:08:27.743Z","Cecilia Johnson",20,"Lot E","Regular","prime","cash"," "
"c293c583-0330-4f88-88a3-4b192501b9ef","2015-05-19T00:08:29.295Z","2015-05-19T00:08:29.953Z","Thomas Ellison",20,"Lot F","Regular","prime","cash"," "
"adc7e4dc-ff72-4114-ab19-7a254c25558d","2015-05-19T00:08:29.734Z","2015-05-19T00:08:30.332Z","Christian Hamilton",25,"Audi Garage","Regular","prime","cash"," "
"341a0d09-a26a-4989-a337-f9a58c2be00e","2015-05-19T00:08:30.827Z","2015-05-19T00:08:31.861Z","John Crawford",25,"Audi Garage","Regular","prime","prepaid","1812323019302322"
"88360fbd-d92a-4c7f-8ed0-9a1311c43425","2015-05-19T00:08:32.093Z","2015-05-19T00:08:32.761Z","Laqia Strawther",25,"Audi Garage","Regular","prime","prepaid","9275927627389585"
"9509989f-7d79-4f3f-8f09-872f24e20702","2015-05-19T00:08:37.526Z","2015-05-19T00:08:37.991Z","John Crawford",25,"Audi Garage","Regular","prime","cash"," "
"93c08e89-fcc7-428c-ba57-57e358f7f618","2015-05-19T00:08:39.014Z","2015-05-19T00:08:39.494Z","Ashley Jones",20,"Lot E","Regular","prime","cash"," "
"20f53886-a771-433b-b5c9-c0265ea9e4cc","2015-05-19T00:08:39.999Z","2015-05-19T00:08:40.383Z","Billy Wilkerson",20,"Lot E","Regular","prime","cash"," "
"186f95aa-738e-4bce-8b4b-3a7c17bc9e6a","2015-05-19T00:08:40.163Z","2015-05-19T00:08:40.663Z","Jessica Balderas",20,"Lot E","Regular","prime","cash"," "
"ee796e3d-edd9-466f-80b3-bdb386d9cec7","2015-05-19T00:08:40.662Z","2015-05-19T00:08:41.172Z","Jessica Navarro",20,"Lot E","Regular","prime","cash"," "
"a86f1c71-dc4d-45f9-8ef1-97ccfeb6dd45","2015-05-19T00:08:46.172Z","2015-05-19T00:08:46.550Z","Alaetra Smith",25,"Audi Garage","Regular","prime","cash"," "
"64f0866c-20f3-41a8-877d-422fee52f58d","2015-05-19T00:08:47.179Z","2015-05-19T00:08:47.950Z","Ritchie Lewis",25,"Lot D (Garage)","Regular","prime","cash"," "
"1e09acf3-ceff-4b2f-bbfd-2b2cdb35a65c","2015-05-19T00:08:47.646Z","2015-05-19T00:08:48.226Z","Tierra Tucker",20,"Lot M","Regular","prime","cash"," "
"eb0fba79-7c7c-48c2-bf35-24770a3d5102","2015-05-19T00:08:52.048Z","2015-05-19T00:08:52.926Z","Ashley Jones",20,"Lot E","Regular","prime","cash"," "
"2fc446c1-91d8-4dda-886c-e604f072d01c","2015-05-19T00:08:52.624Z","2015-05-19T00:08:53.028Z","Christian Hamilton",25,"Audi Garage","Regular","prime","cash"," "
"81d2b351-efa4-4dd5-8797-39e1ab16d6d9","2015-05-19T00:08:55.298Z","2015-05-19T00:08:55.952Z","Samira Villalobos",20,"Lot E","Regular","prime","cash"," "
"d7522969-3917-43c8-af13-2391771b4796","2015-05-19T00:08:56.568Z","2015-05-19T00:08:57.177Z","Laqia Strawther",25,"Audi Garage","Regular","prime","prepaid","486406868952"
"1baf81f6-23fe-4649-9ed3-90b25ce22405","2015-05-19T00:08:57.467Z","2015-05-19T00:08:57.908Z","Billy Wilkerson",20,"Lot E","Regular","prime","cash"," "
"487f8de7-31eb-4584-a043-cc3c92298092","2015-05-19T00:09:02.507Z","2015-05-19T00:09:03.196Z","Maridtza Aguirre",0,"Audi Garage","Regular","prime","exempt"," "
"ddd5b287-f10a-46d0-8992-30dd7b34d1de","2015-05-19T00:09:04.222Z","2015-05-19T00:09:04.785Z","Donya Suell",20,"Lot H","Regular","prime","cash"," "
"cc03fb1c-92fc-4cf8-9d41-a2d9909ae082","2015-05-19T00:09:05.990Z","2015-05-19T00:09:06.594Z","Ritchie Lewis",25,"Lot D (Garage)","Regular","prime","cash"," "
"9cde0ca1-51c9-4905-b481-79bc24840034","2015-05-19T00:09:06.593Z","2015-05-19T00:09:07.026Z","Jessica Balderas",20,"Lot E","Regular","prime","cash"," "
"ec9a3fc1-4768-45fb-bffb-e88cd66a9db4","2015-05-19T00:09:06.817Z","2015-05-19T00:09:07.429Z","Cecilia Johnson",20,"Lot E","Regular","prime","cash"," "
"f1a3635a-df29-4d15-8061-b4187d589b56","2015-05-19T00:09:07.590Z","2015-05-19T00:09:07.965Z","Christian Hamilton",25,"Audi Garage","Regular","prime","cash"," "
"e60422c3-3985-4c4f-9496-effa333883c3","2015-05-19T00:09:07.339Z","2015-05-19T00:09:08.104Z","Destiny Helaire",20,"Lot H","Regular","prime","cash"," "
"632cadd8-f781-43cb-baa8-2ea87d33f572","2015-05-19T00:09:07.555Z","2015-05-19T00:09:08.254Z","Laqia Strawther",25,"Audi Garage","Regular","prime","prepaid","962074430424"
"f24807dd-c81e-47e7-ada7-2087ae51dfb8","2015-05-19T00:09:09.185Z","2015-05-19T00:09:09.309Z","Ashley Jones",20,"Lot E","Regular","prime","cash"," "
"a1eccc3e-f24e-450f-8479-6fa8f7ed1069","2015-05-19T00:09:09.319Z","2015-05-19T00:09:09.820Z","Christoper Hope",0,"Lot G","Regular","prime","exempt"," "
"ab122850-dabb-400f-8150-d09db5e4ea5d","2015-05-19T00:09:10.270Z","2015-05-19T00:09:10.685Z","Samira Villalobos",20,"Lot E","Regular","prime","cash"," "
"7a3fe275-e080-4ef9-8f81-2ccc51854f68","2015-05-19T00:09:15.236Z","2015-05-19T00:09:15.897Z","Laqia Strawther",25,"Audi Garage","Regular","prime","cash"," "
"d18bfa9b-1ea1-4ab6-9e37-09ecdb8107c0","2015-05-19T00:09:15.728Z","2015-05-19T00:09:16.443Z","John Crawford",25,"Audi Garage","Regular","prime","cash"," "
"675acd72-9408-4585-b03a-e42b0bc9bdb8","2015-05-19T00:09:15.211Z","2015-05-19T00:09:15.753Z","Alaetra Smith",25,"Audi Garage","Regular","prime","credit"," "
"463bd1ed-3721-40a3-814e-e40810290e30","2015-05-19T00:09:18.826Z","2015-05-19T00:09:19.282Z","Maridtza Aguirre",25,"Audi Garage","Regular","prime","cash"," "
"d67904df-8f0f-4319-a4eb-333e42563810","2015-05-19T00:09:19.184Z","2015-05-19T00:09:19.721Z","Jessica Navarro",20,"Lot E","Regular","prime","cash"," "
"bba37601-9327-4dfd-a91c-8278892acef9","2015-05-19T00:09:20.235Z","2015-05-19T00:09:20.552Z","Ashley Jones",20,"Lot E","Regular","prime","cash"," "
"e7d33896-56d0-4d62-b7de-743659d3c57f","2015-05-19T00:09:22.275Z","2015-05-19T00:09:23.165Z","Christian Hamilton",25,"Audi Garage","Regular","prime","cash"," "
"a7338173-b632-4959-9b32-66acf744eb75","2015-05-19T00:09:23.447Z","2015-05-19T00:09:23.813Z","Billy Wilkerson",20,"Lot E","Regular","prime","cash"," "
"294c2a9e-d3af-4abb-88a4-bc8ba86dfb39","2015-05-19T00:09:23.782Z","2015-05-19T00:09:24.301Z","Samira Villalobos",20,"Lot E","Regular","prime","cash"," "
"9dd89616-2ccb-4aa7-bd6f-1b71a7e65aad","2015-05-19T00:09:31.797Z","2015-05-19T00:09:32.518Z","Jessica Balderas",20,"Lot E","Regular","prime","cash"," "
"16d73e39-487c-4f00-bee3-a27ed6eed162","2015-05-19T00:09:32.192Z","2015-05-19T00:09:32.701Z","Destiny Helaire",20,"Lot H","Regular","prime","cash"," "
"67469a87-a6ac-4c10-9f56-8891df89df74","2015-05-19T00:09:35.769Z","2015-05-19T00:09:36.243Z","Alaetra Smith",25,"Audi Garage","Regular","prime","cash"," "
"1cf39ece-3bf3-4173-864f-887bcb6ee551","2015-05-19T00:09:36.256Z","2015-05-19T00:09:36.670Z","Jessica Navarro",20,"Lot E","Regular","prime","cash"," "
"7d0ee471-8156-447b-8a6d-bf7a5f495352","2015-05-19T00:09:36.771Z","2015-05-19T00:09:37.075Z","Ashley Jones",20,"Lot E","Regular","prime","cash"," "
"d8c618ff-287b-4b0a-bc1a-bca1c8f882d1","2015-05-19T00:09:38.574Z","2015-05-19T00:09:38.931Z","Christian Hamilton",25,"Audi Garage","Regular","prime","credit"," "
"0fd9ca69-242a-4c49-9319-2336698cb89e","2015-05-19T00:09:41.264Z","2015-05-19T00:09:41.741Z","Laqia Strawther",25,"Audi Garage","Regular","prime","cash"," "
"0662b3e1-647c-4f3b-b388-69a8c3b55f87","2015-05-19T00:09:42.414Z","2015-05-19T00:09:43.057Z","Tamrat Brhanu",50,"Gold Garage","Regular","prime","prepaid","622105054184"
"52b872d5-290d-4f6c-b16a-6e91d0ab892f","2015-05-19T00:09:43.449Z","2015-05-19T00:09:43.930Z","Jessica Balderas",20,"Lot E","Regular","prime","cash"," "
"7ed9a264-6a08-45a9-aa39-de4710b4d105","2015-05-19T00:09:46.223Z","2015-05-19T00:09:46.732Z","Christoper Hope",0,"Lot G","Regular","prime","exempt"," "
"3c8da2b1-575d-41c2-86c6-4eb4a443ad62","2015-05-19T00:09:47.106Z","2015-05-19T00:09:47.688Z","Ritchie Lewis",25,"Lot D (Garage)","Regular","prime","cash"," "
"4e9fede2-a354-4e87-9341-2ec40b85b7d8","2015-05-19T00:09:48.022Z","2015-05-19T00:09:48.556Z","Ashley Jones",20,"Lot E","Regular","prime","cash"," "
"27583e44-fba4-4878-800c-fad92f52ad43","2015-05-19T00:09:46.869Z","2015-05-19T00:09:47.464Z","John Crawford",25,"Audi Garage","Regular","prime","credit"," "
"887ceb03-985b-40fe-ab97-e7722ef3e117","2015-05-19T00:09:48.921Z","2015-05-19T00:09:49.570Z","Thomas Ellison",20,"Lot F","Regular","prime","credit"," "
"f8828750-b1df-453e-a091-78f5be159ba9","2015-05-19T00:09:51.621Z","2015-05-19T00:09:52.113Z","Billy Wilkerson",20,"Lot E","Regular","prime","cash"," "
"94993a35-0d81-454a-a33a-d308e4f1ca83","2015-05-19T00:09:52.374Z","2015-05-19T00:09:52.771Z","Alaetra Smith",25,"Audi Garage","Regular","prime","prepaid","898992164860"
"19cca9b2-b2b7-4705-9e4d-429a01ca04b2","2015-05-19T00:09:52.423Z","2015-05-19T00:09:53.068Z","Jessica Navarro",20,"Lot E","Regular","prime","cash"," "
"83d64c7e-661f-42da-9d94-5029a049572f","2015-05-19T00:09:55.822Z","2015-05-19T00:09:56.367Z","Maridtza Aguirre",25,"Audi Garage","Regular","prime","prepaid","964238560252"
"68238a34-e80e-4ca9-80b8-18274c698b8a","2015-05-19T00:10:00.662Z","2015-05-19T00:10:01.329Z","Maridtza Aguirre",25,"Audi Garage","Regular","prime","cash"," "
"03d76c78-aeaf-4642-8bb0-42c3e98b6c54","2015-05-19T00:10:05.359Z","2015-05-19T00:10:05.869Z","Thomas Ellison",20,"Lot F","Regular","prime","cash"," "
"7e9352df-0c31-4330-a69c-d26e06e962d1","2015-05-19T00:10:06.118Z","2015-05-19T00:10:06.502Z","Jessica Navarro",20,"Lot E","Regular","prime","cash"," "
"df3c175b-a6ca-4365-9276-881ab5d1c5d6","2015-05-19T00:10:05.079Z","2015-05-19T00:10:05.573Z","Jessica Balderas",20,"Lot E","Regular","prime","credit"," "
"38312067-1692-46bb-8790-8e7ae949b3c6","2015-05-19T00:10:06.942Z","2015-05-19T00:10:07.326Z","Ashley Jones",20,"Lot E","Regular","prime","prepaid","8613777313509321"
"893ba319-6c10-43af-aeeb-e7d5cce6d1e5","2015-05-19T00:10:07.892Z","2015-05-19T00:10:08.391Z","Alaetra Smith",25,"Audi Garage","Regular","prime","cash"," "
"9e313c14-0b96-4e76-ad65-0ed36fdf6893","2015-05-19T00:10:09.131Z","2015-05-19T00:10:09.824Z","Christian Hamilton",25,"Audi Garage","Regular","prime","prepaid","619835543516"
"c96a1d66-745f-401b-a46c-422c112bddd7","2015-05-19T00:10:10.169Z","2015-05-19T00:10:11.012Z","Laqia Strawther",25,"Audi Garage","Regular","prime","prepaid","623039991804"
"55432fe6-1ebd-451d-8083-262cc7692f03","2015-05-19T00:10:12.409Z","2015-05-19T00:10:13.021Z","John Crawford",25,"Audi Garage","Regular","prime","prepaid","831077796824"
"59e1d09a-4199-4c9c-a526-e02f1bed2f6d","2015-05-19T00:10:12.886Z","2015-05-19T00:10:13.435Z","Tierra Tucker",20,"Lot M","Regular","prime","cash"," "
"ccf9df30-a941-46d6-af96-b3376f22f8c4","2015-05-19T00:10:14.252Z","2015-05-19T00:10:14.911Z","Jarryka Hogg",20,"Lot B","Regular","prime","cash"," "
"6ac3212a-6256-40e2-b8d0-2bab9e43199f","2015-05-19T00:10:17.923Z","2015-05-19T00:10:18.350Z","Laqia Strawther",25,"Audi Garage","Regular","prime","cash"," "
"5bffee17-86cd-43e6-9aec-0b69d877ee31","2015-05-19T00:10:18.368Z","2015-05-19T00:10:19.051Z","Maridtza Aguirre",25,"Audi Garage","Regular","prime","cash"," "
"0de830df-7e66-42b1-bb48-3c4d96c88298","2015-05-19T00:10:18.911Z","2015-05-19T00:10:19.436Z","Destiny Helaire",20,"Lot H","Regular","prime","cash"," "
"25b4a477-7d25-439d-b3db-5eca83127ef7","2015-05-19T00:10:18.995Z","2015-05-19T00:10:19.526Z","Donya Suell",20,"Lot H","Regular","prime","cash"," "
"e933fd9f-48c9-4db4-b8ad-0f20235d21f0","2015-05-19T00:10:18.900Z","2015-05-19T00:10:19.589Z","Billy Wilkerson",20,"Lot E","Regular","prime","cash"," "
"dd5f06f5-6baf-4436-9d96-71b187ef6da2","2015-05-19T00:10:19.523Z","2015-05-19T00:10:20.169Z","Jessica Balderas",20,"Lot E","Regular","prime","cash"," "
"d99ba642-e428-446e-bab0-9243c98e8081","2015-05-19T00:10:20.676Z","2015-05-19T00:10:21.108Z","Christoper Hope",40,"Lot G","Regular","prime","prepaid","5706233481491730"
"ff693c52-efd3-4710-8888-1ba42697935b","2015-05-19T00:10:21.778Z","2015-05-19T00:10:22.146Z","Thomas Ellison",20,"Lot F","Regular","prime","cash"," "
"1ad1cfcb-ad13-403e-903b-7a9f78ca5cfd","2015-05-19T00:10:23.403Z","2015-05-19T00:10:24.015Z","Christian Hamilton",25,"Audi Garage","Regular","prime","prepaid","483453946840"
"4890096f-a75d-4a27-9005-58bc26f674ec","2015-05-19T00:10:24.502Z","2015-05-19T00:10:25.144Z","John Crawford",25,"Audi Garage","Regular","prime","prepaid","901139648508"
"558e6e5c-5974-4965-88fe-376f3e489258","2015-05-19T00:10:27.035Z","2015-05-19T00:10:27.588Z","Jessica Navarro",20,"Lot E","Regular","prime","cash"," "
"95c65063-8bf2-464a-a031-6a20b59dfe05","2015-05-19T00:10:33.480Z","2015-05-19T00:10:33.825Z","Destiny Helaire",20,"Lot H","Regular","prime","cash"," "
"42cbc857-3b72-4c25-86f9-028458fc8a3e","2015-05-19T00:10:33.694Z","2015-05-19T00:10:34.133Z","Ashley Jones",20,"Lot E","Regular","prime","cash"," "
"600dc1ec-6325-4852-b7cc-8f5fbe19a7d8","2015-05-19T00:10:35.442Z","2015-05-19T00:10:36.061Z","Laqia Strawther",25,"Audi Garage","Regular","prime","cash"," "
"f335f8f0-e78b-4a7f-908d-983ea845897e","2015-05-19T00:10:36.556Z","2015-05-19T00:10:37.059Z","Christian Hamilton",25,"Audi Garage","Regular","prime","prepaid","486423646200"
"fbe01ba7-8ad4-4071-bb38-4096f357aad3","2015-05-19T00:10:36.837Z","2015-05-19T00:10:37.452Z","Tamrat Brhanu",50,"Gold Garage","Regular","prime","prepaid","967598197736"
"0d45f6c3-36a3-4289-89d2-b374a2f942e4","2015-05-19T00:10:37.922Z","2015-05-19T00:10:38.497Z","John Crawford",25,"Audi Garage","Regular","prime","prepaid","966637834232"
